id,state,year,type,party_won,party_won2,party_umbrella,majority,majority_perc,name,pcode,scode,total_votes
1763,kt,2013,p,PAS,PAS,OPP,10785,13.1688,Kuala Terengganu,p36,,81898
1764,kt,2004,p,UMNO,BN,BN,163,0.2867,Marang,p37,,56855
1765,kt,2008,p,PAS,PAS,OPP,2747,4.2256,Marang,p37,,65008
1766,kt,2013,p,PAS,PAS,OPP,5124,6.276,Marang,p37,,81644
1767,kt,2004,p,UMNO,BN,BN,7760,19.1591,Hulu Terengganu,p38,,40503
1768,kt,2008,p,UMNO,BN,BN,10460,22.7535,Hulu Terengganu,p38,,45971
1769,kt,2013,p,UMNO,BN,BN,8213,14.5386,Hulu Terengganu,p38,,56491
1770,kt,2004,p,UMNO,BN,BN,4896,10.0724,Dungun,p39,,48608
1771,kt,2008,p,UMNO,BN,BN,4994,9.1694,Dungun,p39,,54464
1772,kt,2013,p,PAS,PAS,OPP,3942,5.7931,Dungun,p39,,68047
1773,kt,2004,p,UMNO,BN,BN,15882,27.2943,Kemaman,p40,,58188
1774,kt,2008,p,UMNO,BN,BN,12683,20.174,Kemaman,p40,,62868
1775,kt,2013,p,UMNO,BN,BN,12306,15.3877,Kemaman,p40,,79973
1776,pn,2004,p,UMNO,BN,BN,18122,54.3291,Kepala Batas,p41,,33356
1777,pn,2008,p,UMNO,BN,BN,11246,30.9568,Kepala Batas,p41,,36328
1778,pn,2013,p,UMNO,BN,BN,4176,8.9489,Kepala Batas,p41,,46665
1779,pn,2004,p,UMNO,BN,BN,10183,29.4724,Tasek Gelugor,p42,,34551
1780,pn,2008,p,UMNO,BN,BN,4547,12.1877,Tasek Gelugor,p42,,37308
1781,pn,2013,p,UMNO,BN,BN,3042,6.3363,Tasek Gelugor,p42,,48009
1782,pn,2004,p,DAP,DAP,OPP,3622,8.3184,Bagan,p43,,43542
1783,pn,2008,p,DAP,DAP,OPP,22070,47.7427,Bagan,p43,,46227
1784,pn,2013,p,DAP,DAP,OPP,34159,57.1842,Bagan,p43,,59735
1785,pn,2004,p,PKR,PKR,OPP,590,1.3491,Permatang Pauh,p44,,43734
1786,pn,2008,p,PKR,PKR,OPP,13398,28.2408,Permatang Pauh,p44,,47442
1787,pn,2013,p,PKR,PKR,OPP,11721,18.5072,Permatang Pauh,p44,,63332
1788,pn,2004,p,DAP,DAP,OPP,8564,18.846,Bukit Mertajam,p45,,45442
1789,pn,2008,p,DAP,DAP,OPP,15832,31.1513,Bukit Mertajam,p45,,50823
1790,pn,2013,p,DAP,DAP,OPP,43063,62.0478,Bukit Mertajam,p45,,69403
1791,pn,2004,p,GERAKAN,BN,BN,8998,27.636,Batu Kawan,p46,,32559
1792,pn,2008,p,DAP,DAP,OPP,9485,25.4344,Batu Kawan,p46,,37292
1793,pn,2013,p,DAP,DAP,OPP,25962,51.7801,Batu Kawan,p46,,50139
1794,pn,2004,p,UMNO,BN,BN,6005,18.5265,Nibong Tebal,p47,,32413
1795,pn,2008,p,PKR,PKR,OPP,3087,8.0962,Nibong Tebal,p47,,38129
1796,pn,2013,p,PKR,PKR,OPP,8598,16.3653,Nibong Tebal,p47,,52538
1797,pn,2004,p,GERAKAN,BN,BN,10717,22.8786,Bukit Bendera,p48,,46843
1798,pn,2008,p,DAP,DAP,OPP,16112,34.2044,Bukit Bendera,p48,,47105
1799,pn,2013,p,DAP,DAP,OPP,32778,55.538,Bukit Bendera,p48,,59019
1800,pn,2004,p,DAP,DAP,OPP,4228,10.625,Tanjong,p49,,39793
1801,pn,2008,p,DAP,DAP,OPP,18489,47.7333,Tanjong,p49,,38734
1802,pn,2013,p,DAP,DAP,OPP,28645,66.8183,Tanjong,p49,,42870
1803,pn,2004,p,GERAKAN,BN,BN,7470,17.1574,Jelutong,p50,,43538
1804,pn,2008,p,DAP,DAP,OPP,16246,35.0084,Jelutong,p50,,46406
1805,pn,2013,p,DAP,DAP,OPP,25750,41.9101,Jelutong,p50,,61441
1806,pn,2004,p,DAP,DAP,OPP,1261,2.8262,Bukit Gelugor,p51,,44618
1807,pn,2008,p,DAP,DAP,OPP,21015,41.5702,Bukit Gelugor,p51,,50553
1808,pn,2013,p,DAP,DAP,OPP,41778,59.2142,Bukit Gelugor,p51,,70554
1809,pn,2004,p,MCA,BN,BN,18851,45.9556,Bayan Baru,p52,,41020
1810,pn,2008,p,PKR,PKR,OPP,11029,23.7602,Bayan Baru,p52,,46418
1811,pn,2013,p,PKR,PKR,OPP,19307,28.1201,Bayan Baru,p52,,68659
1812,pn,2004,p,UMNO,BN,BN,12937,43.3764,Balik Pulau,p53,,29825
1813,pn,2008,p,PKR,PKR,OPP,708,2.2554,Balik Pulau,p53,,31391
1814,pn,2013,p,UMNO,BN,BN,1539,3.521,Balik Pulau,p53,,43709
1815,pr,2004,p,UMNO,BN,BN,8080,43.2039,Grik,p54,,18702
1816,pr,2008,p,GERAKAN,BN,BN,5573,27.1947,Grik,p54,,20493
1817,pr,2013,p,UMNO,BN,BN,6216,22.9305,Grik,p54,,27108
1818,pr,2004,p,UMNO,BN,BN,5632,34.0693,Lenggong,p55,,16531
1819,pr,2008,p,UMNO,BN,BN,4919,28.2117,Lenggong,p55,,17436
1820,pr,2013,p,UMNO,BN,BN,3453,14.703,Lenggong,p55,,23485
1821,pr,2004,p,UMNO,BN,BN,7438,23.6932,Larut,p56,,31393
1822,pr,2008,p,UMNO,BN,BN,1911,6.2473,Larut,p56,,30589
1823,pr,2013,p,BN,BN,BN,0,0.0,Larut,p56,,62113
1824,pr,2004,p,UMNO,BN,BN,4698,13.591,Parit Buntar,p57,,34567
1825,pr,2008,p,PAS,PAS,OPP,7551,21.2154,Parit Buntar,p57,,35592
1826,pr,2013,p,PAS,PAS,OPP,8476,19.1886,Parit Buntar,p57,,44172
1827,pr,2004,p,UMNO,BN,BN,5614,16.0052,Bagan Serai,p58,,35076
1828,pr,2008,p,PKR,PKR,OPP,3413,9.4186,Bagan Serai,p58,,36237
1829,pr,2013,p,UMNO,BN,BN,1140,2.4615,Bagan Serai,p58,,46313
1830,pr,2004,p,GERAKAN,BN,BN,6702,17.3438,Bukit Gantang,p59,,38642
1831,pr,2008,p,PAS,PAS,OPP,1566,3.8858,Bukit Gantang,p59,,40301
1832,pr,2013,p,PAS,PAS,OPP,986,1.6194,Bukit Gantang,p59,,60888
1833,pr,2004,p,PPP,BN,BN,2172,4.8459,Taiping,p60,,44821
1834,pr,2008,p,DAP,DAP,OPP,11298,23.9756,Taiping,p60,,47123
1835,pr,2013,p,DAP,DAP,OPP,11745,18.4238,Taiping,p60,,63749
1836,pr,2004,p,UMNO,BN,BN,4772,34.1369,Padang Rengas,p61,,13979
1837,pr,2008,p,UMNO,BN,BN,1749,9.5313,Padang Rengas,p61,,18350
1838,pr,2013,p,UMNO,BN,BN,2230,9.2187,Padang Rengas,p61,,24190
1839,pr,2004,p,MIC,BN,BN,10235,33.224,Sungai Siput,p62,,30806
1840,pr,2008,p,PKR,PKR,OPP,1821,5.4925,Sungai Siput,p62,,33154
1841,pr,2013,p,PKR,PKR,OPP,2793,6.7202,Sungai Siput,p62,,41561
1842,pr,2004,p,UMNO,BN,BN,17360,36.4951,Tambun,p63,,47568
1843,pr,2008,p,UMNO,BN,BN,5386,10.3889,Tambun,p63,,51844
1844,pr,2013,p,UMNO,BN,BN,9325,12.2613,Tambun,p63,,76052
1845,pr,2004,p,DAP,DAP,OPP,9774,20.0037,Ipoh Timor,p64,,48861
1846,pr,2008,p,DAP,DAP,OPP,21942,40.6378,Ipoh Timor,p64,,53994
1847,pr,2013,p,DAP,DAP,OPP,34000,52.3029,Ipoh Timor,p64,,65006
1848,pr,2004,p,DAP,DAP,OPP,598,1.2919,Ipoh Barat,p65,,46287
1849,pr,2008,p,DAP,DAP,OPP,15534,30.6747,Ipoh Barat,p65,,50641
1850,pr,2013,p,DAP,DAP,OPP,29038,46.1565,Ipoh Barat,p65,,62912
1851,pr,2004,p,DAP,DAP,OPP,7927,15.8009,Batu Gajah,p66,,50168
1852,pr,2008,p,DAP,DAP,OPP,24627,43.7658,Batu Gajah,p66,,56270
1853,pr,2013,p,DAP,DAP,OPP,38596,55.0177,Batu Gajah,p66,,70152
1854,pr,2004,p,UMNO,BN,BN,5557,32.0141,Kuala Kangsar,p67,,17358
1855,pr,2008,p,UMNO,BN,BN,1458,7.0187,Kuala Kangsar,p67,,20773
1856,pr,2013,p,UMNO,BN,BN,1082,3.8358,Kuala Kangsar,p67,,28208
1857,pr,2004,p,GERAKAN,BN,BN,4564,16.1432,Beruas,p68,,28272
1858,pr,2008,p,DAP,DAP,OPP,1828,5.931,Beruas,p68,,30821
1859,pr,2013,p,DAP,DAP,OPP,5057,12.7999,Beruas,p68,,39508
1860,pr,2004,p,UMNO,BN,BN,4696,21.9408,Parit,p69,,21403
1861,pr,2008,p,UMNO,BN,BN,2873,12.7135,Parit,p69,,22598
1862,pr,2013,p,UMNO,BN,BN,4497,15.7563,Parit,p69,,28541
1863,pr,2004,p,MCA,BN,BN,9474,24.7195,Kampar,p70,,38326
1864,pr,2008,p,MCA,BN,BN,2697,6.9237,Kampar,p70,,38953
1865,pr,2013,p,DAP,DAP,OPP,5400,10.9886,Kampar,p70,,49142
1866,pr,2004,p,MCA,BN,BN,14260,30.744,Gopeng,p71,,46383
1867,pr,2008,p,PKR,PKR,OPP,7368,13.8229,Gopeng,p71,,53303
1868,pr,2013,p,PKR,PKR,OPP,15309,18.8451,Gopeng,p71,,81236
1869,pr,2004,p,MIC,BN,BN,9586,37.9493,Tapah,p72,,25260
1870,pr,2008,p,MIC,BN,BN,3020,11.264,Tapah,p72,,26811
1871,pr,2013,p,MIC,BN,BN,7927,21.5156,Tapah,p72,,36843
1872,pr,2004,p,UMNO,BN,BN,8547,27.3802,Pasir Salak,p73,,31216
1873,pr,2008,p,UMNO,BN,BN,2688,8.3689,Pasir Salak,p73,,32119
1874,pr,2013,p,UMNO,BN,BN,7386,17.0294,Pasir Salak,p73,,43372
1875,pr,2004,p,MCA,BN,BN,11614,25.9862,Lumut,p74,,44693
1876,pr,2008,p,MCA,BN,BN,298,0.5328,Lumut,p74,,55930
1877,pr,2013,p,PKR,PKR,OPP,8168,11.1007,Lumut,p74,,73581
1878,pr,2004,p,UMNO,BN,BN,12539,55.399,Bagan Datok,p75,,22634
1879,pr,2008,p,UMNO,BN,BN,2692,11.0265,Bagan Datok,p75,,24414
1880,pr,2013,p,UMNO,BN,BN,2108,6.3956,Bagan Datok,p75,,32960
1881,pr,2004,p,GERAKAN,BN,BN,9836,28.202,Telok Intan,p76,,34877
1882,pr,2008,p,DAP,DAP,OPP,1470,4.0012,Telok Intan,p76,,36739
1883,pr,2013,p,DAP,DAP,OPP,7313,15.0322,Telok Intan,p76,,48649
1884,pr,2004,p,MCA,BN,BN,14536,41.7833,Tanjong Malim,p77,,34789
1885,pr,2008,p,MCA,BN,BN,5422,14.2284,Tanjong Malim,p77,,38107
1886,pr,2013,p,MCA,BN,BN,4328,8.1297,Tanjong Malim,p77,,53237
1887,ph,2004,p,MIC,BN,BN,6260,41.1788,Cameron Highlands,p78,,15202
1888,ph,2008,p,MIC,BN,BN,3117,18.9414,Cameron Highlands,p78,,16456
1889,ph,2013,p,MIC,BN,BN,462,2.0309,Cameron Highlands,p78,,22748
1890,ph,2004,p,UMNO,BN,BN,7624,36.5222,Lipis,p79,,20875
1891,ph,2008,p,UMNO,BN,BN,4137,19.0137,Lipis,p79,,21758
1892,ph,2013,p,UMNO,BN,BN,3469,12.8548,Lipis,p79,,26986
1893,ph,2004,p,MCA,BN,BN,9822,30.1844,Raub,p80,,32540
1894,ph,2008,p,MCA,BN,BN,2752,7.9863,Raub,p80,,34459
1895,ph,2013,p,DAP,DAP,OPP,2814,6.2613,Raub,p80,,44943
1896,ph,2004,p,UMNO,BN,BN,8457,23.2055,Jerantut,p81,,36444
1897,ph,2008,p,UMNO,BN,BN,1946,5.1106,Jerantut,p81,,38078
1898,ph,2013,p,UMNO,BN,BN,4532,9.1628,Jerantut,p81,,49461
1899,ph,2004,p,UMNO,BN,BN,14229,38.1515,Indera Mahkota,p82,,37296
1900,ph,2008,p,PKR,PKR,OPP,1027,2.5884,Indera Mahkota,p82,,39677
1901,ph,2013,p,PKR,PKR,OPP,7523,13.7968,Indera Mahkota,p82,,54527
1902,ph,2004,p,MCA,BN,BN,9147,26.6754,Kuantan,p83,,34290
1903,ph,2008,p,PKR,PKR,OPP,1826,5.1047,Kuantan,p83,,35771
1904,ph,2013,p,PKR,PKR,OPP,4515,9.4608,Kuantan,p83,,47723
1905,ph,2004,p,UMNO,BN,BN,12518,43.164,Paya Besar,p84,,29001
1906,ph,2008,p,UMNO,BN,BN,8503,27.5294,Paya Besar,p84,,30887
1907,ph,2013,p,UMNO,BN,BN,7715,18.9586,Paya Besar,p84,,40694
1908,ph,2004,p,UMNO,BN,BN,22922,55.8447,Pekan,p85,,41046
1909,ph,2008,p,UMNO,BN,BN,26464,55.2831,Pekan,p85,,47870
1910,ph,2013,p,UMNO,BN,BN,35613,52.2047,Pekan,p85,,68218
1911,ph,2004,p,UMNO,BN,BN,7242,29.2287,Maran,p86,,24777
1912,ph,2008,p,UMNO,BN,BN,6641,25.8687,Maran,p86,,25672
1913,ph,2013,p,UMNO,BN,BN,6475,19.865,Maran,p86,,32595
1914,ph,2004,p,UMNO,BN,BN,7351,29.1961,Kuala Krau,p87,,25178
1915,ph,2008,p,UMNO,BN,BN,5265,19.0802,Kuala Krau,p87,,27594
1916,ph,2013,p,UMNO,BN,BN,6205,16.5255,Kuala Krau,p87,,37548
1917,ph,2004,p,UMNO,BN,BN,12607,33.5802,Temerloh,p88,,37543
1918,ph,2008,p,UMNO,BN,BN,2441,5.9183,Temerloh,p88,,41245
1919,ph,2013,p,PAS,PAS,OPP,1070,1.8958,Temerloh,p88,,56441
1920,ph,2004,p,MCA,BN,BN,16839,43.7957,Bentong,p89,,38449
1921,ph,2008,p,MCA,BN,BN,12549,32.0389,Bentong,p89,,39168
1922,ph,2013,p,MCA,BN,BN,379,0.7219,Bentong,p89,,52503
1923,ph,2004,p,UMNO,BN,BN,4470,14.9764,Bera,p90,,29847
1924,ph,2008,p,UMNO,BN,BN,3821,11.5564,Bera,p90,,33064
1925,ph,2013,p,UMNO,BN,BN,2143,5.0035,Bera,p90,,42830
1926,ph,2004,p,UMNO,BN,BN,9350,30.9449,Rompin,p91,,30215
1927,ph,2008,p,UMNO,BN,BN,10679,32.3999,Rompin,p91,,32960
1928,ph,2013,p,UMNO,BN,BN,15114,32.9647,Rompin,p91,,45849
1929,sl,2004,p,UMNO,BN,BN,5348,23.1716,Sabak Bernam,p92,,23080
1930,sl,2008,p,UMNO,BN,BN,1335,5.6613,Sabak Bernam,p92,,23581
1931,sl,2013,p,UMNO,BN,BN,1644,5.1866,Sabak Bernam,p92,,31697
1932,sl,2004,p,UMNO,BN,BN,7349,30.4685,Sungai Besar,p93,,24120
1933,sl,2008,p,UMNO,BN,BN,5009,17.936,Sungai Besar,p93,,27927
1934,sl,2013,p,UMNO,BN,BN,399,1.0589,Sungai Besar,p93,,37681
1935,sl,2004,p,MIC,BN,BN,14483,34.048,Ulu Selangor,p94,,42537
1936,sl,2008,p,PKR,PKR,OPP,198,0.4138,Ulu Selangor,p94,,47845
1937,sl,2013,p,MIC,BN,BN,3414,4.5557,Ulu Selangor,p94,,74939
1938,sl,2004,p,UMNO,BN,BN,9008,33.1225,Tanjong Karang,p95,,27196
1939,sl,2008,p,UMNO,BN,BN,3820,13.1488,Tanjong Karang,p95,,29052
1940,sl,2013,p,UMNO,BN,BN,4394,11.6626,Tanjong Karang,p95,,37676
1941,sl,2004,p,UMNO,BN,BN,13662,43.78,Kuala Selangor,p96,,31206
1942,sl,2008,p,PAS,PAS,OPP,862,2.2882,Kuala Selangor,p96,,37671
1943,sl,2013,p,UMNO,BN,BN,460,0.8292,Kuala Selangor,p96,,55474
1944,sl,2004,p,MCA,BN,BN,23226,45.6271,Selayang,p97,,50904
1945,sl,2008,p,PKR,PKR,OPP,3567,5.8552,Selayang,p97,,60920
1946,sl,2013,p,PKR,PKR,OPP,17846,19.3316,Selayang,p97,,92315
1947,sl,2004,p,UMNO,BN,BN,13207,19.6463,Gombak,p98,,67224
1948,sl,2008,p,PKR,PKR,OPP,6867,9.0811,Gombak,p98,,75619
1949,sl,2013,p,PKR,PKR,OPP,4734,4.4348,Gombak,p98,,106747
1950,sl,2004,p,UMNO,BN,BN,19732,41.6234,Ampang,p99,,47406
1951,sl,2008,p,PKR,PKR,OPP,3676,7.1942,Ampang,p99,,51097
1952,sl,2013,p,PKR,PKR,OPP,13278,18.5972,Ampang,p99,,71398
1953,sl,2004,p,MCA,BN,BN,14112,35.3135,Pandan,p100,,39962
1954,sl,2008,p,MCA,BN,BN,2961,6.1293,Pandan,p100,,48309
1955,sl,2013,p,PKR,PKR,OPP,26729,36.578,Pandan,p100,,73074
1956,sl,2004,p,UMNO,BN,BN,22777,37.5103,Hulu Langat,p101,,60722
1957,sl,2008,p,PAS,PAS,OPP,1745,2.4128,Hulu Langat,p101,,72322
1958,sl,2013,p,PAS,PAS,OPP,17267,15.3728,Hulu Langat,p101,,112322
1959,sl,2004,p,MCA,BN,BN,11280,18.8793,Serdang,p102,,59748
1960,sl,2008,p,DAP,DAP,OPP,21025,27.5788,Serdang,p102,,76236
1961,sl,2013,p,DAP,DAP,OPP,42206,35.7584,Serdang,p102,,118031
1962,sl,2004,p,GERAKAN,BN,BN,11882,29.3978,Puchong,p103,,40418
1963,sl,2008,p,DAP,DAP,OPP,12593,21.23,Puchong,p103,,59317
1964,sl,2013,p,DAP,DAP,OPP,32802,34.7755,Puchong,p103,,94325
1965,sl,2004,p,MCA,BN,BN,21571,42.5061,Kelana Jaya,p104,,50748
1966,sl,2008,p,PKR,PKR,OPP,5031,8.5817,Kelana Jaya,p104,,58625
1967,sl,2013,p,PKR,PKR,OPP,28827,33.4125,Kelana Jaya,p104,,86276
1968,sl,2004,p,MCA,BN,BN,21416,43.0905,PJ Selatan,p105,,49700
1969,sl,2008,p,PKR,PKR,OPP,5706,10.8415,PJ Selatan,p105,,52631
1970,sl,2013,p,PKR,PKR,OPP,19216,29.4792,PJ Selatan,p105,,65185
1971,sl,2004,p,MCA,BN,BN,13043,24.8817,PJ Utara,p106,,52420
1972,sl,2008,p,DAP,DAP,OPP,19972,35.4774,PJ Utara,p106,,56295
1973,sl,2013,p,DAP,DAP,OPP,44672,63.2622,PJ Utara,p106,,70614
1974,sl,2004,p,MIC,BN,BN,15460,30.0282,Subang,p107,,51485
1975,sl,2008,p,PKR,PKR,OPP,6709,10.1866,Subang,p107,,65861
1976,sl,2013,p,PKR,PKR,OPP,26719,23.7253,Subang,p107,,112618
1977,sl,2004,p,UMNO,BN,BN,13410,25.7276,Shah Alam,p108,,52123
1978,sl,2008,p,PAS,PAS,OPP,9314,15.9593,Shah Alam,p108,,58361
1979,sl,2013,p,PAS,PAS,OPP,10939,12.4389,Shah Alam,p108,,87942
1980,sl,2004,p,MIC,BN,BN,14588,19.25,Kapar,p109,,75782
1981,sl,2008,p,PKR,PKR,OPP,12297,14.0306,Kapar,p109,,87644
1982,sl,2013,p,PKR,PKR,OPP,23790,18.7753,Kapar,p109,,126709
1983,sl,2004,p,MCA,BN,BN,13281,25.4377,Klang,p110,,52210
1984,sl,2008,p,DAP,DAP,OPP,17701,29.8383,Klang,p110,,59323
1985,sl,2013,p,DAP,DAP,OPP,24685,29.3534,Klang,p110,,84096
1986,sl,2004,p,MIC,BN,BN,8239,18.412,Kota Raja,p111,,44748
1987,sl,2008,p,PAS,PAS,OPP,20751,36.2001,Kota Raja,p111,,57323
1988,sl,2013,p,PAS,PAS,OPP,29395,31.7567,Kota Raja,p111,,92563
1989,sl,2004,p,UMNO,BN,BN,21495,44.6622,Kuala Langat,p112,,48128
1990,sl,2008,p,PKR,PKR,OPP,989,1.8734,Kuala Langat,p112,,52792
1991,sl,2013,p,PKR,PKR,OPP,5358,6.821,Kuala Langat,p112,,78551
1992,sl,2004,p,UMNO,BN,BN,18837,43.8192,Sepang,p113,,42988
1993,sl,2008,p,UMNO,BN,BN,4849,9.8683,Sepang,p113,,49137
1994,sl,2013,p,PAS,PAS,OPP,1104,1.4731,Sepang,p113,,74944
1995,wp,2004,p,DAP,DAP,OPP,1854,4.1272,Kepong,p114,,44922
1996,wp,2008,p,DAP,DAP,OPP,23848,50.1979,Kepong,p114,,47508
1997,wp,2013,p,DAP,DAP,OPP,40307,68.8867,Kepong,p114,,58512
1998,wp,2004,p,GERAKAN,BN,BN,11517,24.9135,Batu,p115,,46228
1999,wp,2008,p,PKR,PKR,OPP,9455,18.4297,Batu,p115,,51303
2000,wp,2013,p,PKR,PKR,OPP,13284,18.4531,Batu,p115,,71988
2001,wp,2004,p,MCA,BN,BN,10185,27.9616,Wangsa Maju,p116,,36425
2002,wp,2008,p,PKR,PKR,OPP,150,0.3769,Wangsa Maju,p116,,39798
2003,wp,2013,p,PKR,PKR,OPP,5511,9.4779,Wangsa Maju,p116,,58146
2004,wp,2004,p,GERAKAN,BN,BN,16968,42.6396,Segambut,p117,,39794
2005,wp,2008,p,DAP,DAP,OPP,7732,17.7621,Segambut,p117,,43531
2006,wp,2013,p,DAP,DAP,OPP,19199,29.9741,Segambut,p117,,64052
2007,wp,2004,p,UMNO,BN,BN,19669,54.429,Setiawangsa,p118,,36137
2008,wp,2008,p,UMNO,BN,BN,8134,18.0371,Setiawangsa,p118,,45096
2009,wp,2013,p,UMNO,BN,BN,1390,2.6361,Setiawangsa,p118,,52730
2010,wp,2004,p,UMNO,BN,BN,11815,34.5528,Titiwangsa,p119,,34194
2011,wp,2008,p,PAS,PAS,OPP,1972,5.8115,Titiwangsa,p119,,33933
2012,wp,2013,p,UMNO,BN,BN,866,1.9028,Titiwangsa,p119,,45513
2013,wp,2004,p,DAP,DAP,OPP,304,0.7708,Bukit Bintang,p120,,39439
2014,wp,2008,p,DAP,DAP,OPP,14277,35.3033,Bukit Bintang,p120,,40441
2015,wp,2013,p,DAP,DAP,OPP,19399,46.4402,Bukit Bintang,p120,,41772
2016,wp,2004,p,UMNO,BN,BN,15288,40.3665,Lembah Pantai,p121,,37873
2017,wp,2008,p,PKR,PKR,OPP,2895,7.0116,Lembah Pantai,p121,,41289
2018,wp,2013,p,PKR,PKR,OPP,1847,3.0351,Lembah Pantai,p121,,60855
2019,wp,2004,p,DAP,DAP,OPP,12895,27.7294,Seputeh,p122,,46503
2020,wp,2008,p,DAP,DAP,OPP,36492,62.6935,Seputeh,p122,,58207
2021,wp,2013,p,DAP,DAP,OPP,51552,71.8495,Seputeh,p122,,71750
2022,wp,2004,p,DAP,DAP,OPP,11861,27.4904,Cheras,p123,,43146
2023,wp,2008,p,DAP,DAP,OPP,28300,55.9609,Cheras,p123,,50571
2024,wp,2013,p,DAP,DAP,OPP,37409,62.9739,Cheras,p123,,59404
2025,wp,2004,p,MCA,BN,BN,17527,35.3945,Bandar Tun Razak,p124,,49519
2026,wp,2008,p,PKR,PKR,OPP,2515,4.5731,Bandar Tun Razak,p124,,54995
2027,wp,2013,p,PKR,PKR,OPP,11832,15.1407,Bandar Tun Razak,p124,,78147
2028,wp,2004,p,UMNO,BN,BN,3546,76.1925,Putrajaya,p125,,4654
2029,wp,2008,p,UMNO,BN,BN,2734,50.4801,Putrajaya,p125,,5416
2030,wp,2013,p,UMNO,BN,BN,5541,38.4311,Putrajaya,p125,,14418
2031,ns,2004,p,UMNO,BN,BN,14780,53.981,Jelebu,p126,,27380
2032,ns,2008,p,UMNO,BN,BN,11610,39.9945,Jelebu,p126,,29029
2033,ns,2013,p,UMNO,BN,BN,7101,18.7446,Jelebu,p126,,37883
2034,ns,2004,p,UMNO,BN,BN,17080,46.5522,Jempol,p127,,36690
2035,ns,2008,p,UMNO,BN,BN,12320,31.3311,Jempol,p127,,39322
2036,ns,2013,p,UMNO,BN,BN,8614,15.7474,Jempol,p127,,54701
2037,ns,2004,p,MCA,BN,BN,16236,27.5009,Seremban,p128,,59038
2038,ns,2008,p,DAP,DAP,OPP,3948,6.1269,Seremban,p128,,64437
2039,ns,2013,p,DAP,DAP,OPP,12553,14.3694,Seremban,p128,,87359
2040,ns,2004,p,UMNO,BN,BN,13342,41.985,Kuala Pilah,p129,,31778
2041,ns,2008,p,UMNO,BN,BN,10008,31.5372,Kuala Pilah,p129,,31734
2042,ns,2013,p,UMNO,BN,BN,9661,24.0641,Kuala Pilah,p129,,40147
2043,ns,2004,p,MCA,BN,BN,4563,9.7606,Rasah,p130,,46749
2044,ns,2008,p,DAP,DAP,OPP,13151,23.2128,Rasah,p130,,56654
2045,ns,2013,p,DAP,DAP,OPP,23485,31.0439,Rasah,p130,,75651
2046,ns,2004,p,UMNO,BN,BN,18656,46.8909,Rembau,p131,,39786
2047,ns,2008,p,UMNO,BN,BN,5746,11.7503,Rembau,p131,,48901
2048,ns,2013,p,UMNO,BN,BN,18357,26.4938,Rembau,p131,,69288
2049,ns,2004,p,MIC,BN,BN,17777,43.6781,Teluk Kemang,p132,,40700
2050,ns,2008,p,PKR,PKR,OPP,2804,6.0155,Teluk Kemang,p132,,46613
2051,ns,2013,p,PKR,PKR,OPP,1579,2.638,Teluk Kemang,p132,,59855
2052,ns,2004,p,UMNO,BN,BN,18084,58.8308,Tampin,p133,,30739
2053,ns,2008,p,UMNO,BN,BN,13079,35.9996,Tampin,p133,,36331
2054,ns,2013,p,UMNO,BN,BN,11162,22.9388,Tampin,p133,,48660
2055,mk,2004,p,UMNO,BN,BN,18399,59.8887,Masjid Tanah,p134,,30722
2056,mk,2008,p,UMNO,BN,BN,12285,38.7356,Masjid Tanah,p134,,31715
2057,mk,2013,p,UMNO,BN,BN,16200,40.7629,Masjid Tanah,p134,,39742
2058,mk,2004,p,MCA,BN,BN,22548,57.472,Alor Gajah,p135,,39233
2059,mk,2008,p,MCA,BN,BN,12884,30.7832,Alor Gajah,p135,,41854
2060,mk,2013,p,MCA,BN,BN,11597,21.0816,Alor Gajah,p135,,55010
2061,mk,2004,p,UMNO,BN,BN,24444,56.9061,Tangga Batu,p136,,42955
2062,mk,2008,p,UMNO,BN,BN,14500,29.1897,Tangga Batu,p136,,49675
2063,mk,2013,p,UMNO,BN,BN,15633,24.3168,Tangga Batu,p136,,64289
2064,mk,2004,p,UMNO,BN,BN,27252,51.3569,Bukit Katil,p137,,53064
2065,mk,2008,p,UMNO,BN,BN,1758,2.8321,Bukit Katil,p137,,62073
2066,mk,2013,p,PKR,PKR,OPP,5447,6.1941,Bukit Katil,p137,,87939
2067,mk,2004,p,MCA,BN,BN,219,0.3413,Kota Melaka,p138,,64174
2068,mk,2008,p,DAP,DAP,OPP,11390,16.8793,Kota Melaka,p138,,67479
2069,mk,2013,p,DAP,DAP,OPP,20746,26.1074,Kota Melaka,p138,,79464
2070,mk,2004,p,UMNO,BN,BN,21334,50.4219,Jasin,p139,,42311
2071,mk,2008,p,UMNO,BN,BN,12728,28.8088,Jasin,p139,,44181
2072,mk,2013,p,UMNO,BN,BN,11763,20.7424,Jasin,p139,,56710
2073,jh,2004,p,MIC,BN,BN,7809,26.9517,Segamat,p140,,28974
2074,jh,2008,p,MIC,BN,BN,2991,10.071,Segamat,p140,,29699
2075,jh,2013,p,MIC,BN,BN,1217,3.0573,Segamat,p140,,39807
2076,jh,2004,p,UMNO,BN,BN,14842,60.793,Sekijang,p141,,24414
2077,jh,2008,p,UMNO,BN,BN,9867,36.9329,Sekijang,p141,,26716
2078,jh,2013,p,UMNO,BN,BN,3007,8.0298,Sekijang,p141,,37448
2079,jh,2004,p,MCA,BN,BN,10729,46.5002,Labis,p142,,23073
